,org:resource,lifecycle:transition_start,concept:name,time:timestamp_start,case:REG_DATE_start,case:concept:name,case:AMOUNT_REQ_start,lifecycle:transition_complete,time:timestamp_complete,case:REG_DATE_complete,case:AMOUNT_REQ_complete,duration,duration_seconds
411345,11169,START,W_Completeren aanvraag,2011-12-28 10:12:35.936000+00:00,2011-12-28 09:44:06.857000+00:00,195988,13000,COMPLETE,2011-12-28 10:27:25.067000+00:00,2011-12-28 09:44:06.857000+00:00,13000,0 days 00:14:49.131000,889
411377,11169,START,W_Completeren aanvraag,2011-12-28 10:29:09.580000+00:00,2011-12-28 09:46:57.365000+00:00,195991,6500,COMPLETE,2011-12-28 10:38:46.251000+00:00,2011-12-28 09:46:57.365000+00:00,6500,0 days 00:09:36.671000,576
367515,11169,START,W_Completeren aanvraag,2011-12-28 10:43:58.631000+00:00,2011-12-15 10:09:35.081000+00:00,193726,10000,COMPLETE,2011-12-28 10:45:59.339000+00:00,2011-12-15 10:09:35.081000+00:00,10000,0 days 00:02:00.708000,120
411501,11169,START,W_Completeren aanvraag,2011-12-28 10:46:24.011000+00:00,2011-12-28 10:40:56.024000+00:00,196000,25000,COMPLETE,2011-12-28 10:57:04.864000+00:00,2011-12-28 10:40:56.024000+00:00,25000,0 days 00:10:40.853000,640
405956,11169,START,W_Completeren aanvraag,2011-12-28 11:00:52.785000+00:00,2011-12-26 22:56:16.511000+00:00,195672,5000,COMPLETE,2011-12-28 11:05:00.301000+00:00,2011-12-26 22:56:16.511000+00:00,5000,0 days 00:04:07.516000,247
411623,11169,START,W_Completeren aanvraag,2011-12-28 11:07:27.114000+00:00,2011-12-28 10:57:11.214000+00:00,196009,28000,COMPLETE,2011-12-28 13:43:40.096000+00:00,2011-12-28 10:57:11.214000+00:00,28000,0 days 02:36:12.982000,9372
411593,11169,START,W_Completeren aanvraag,2011-12-28 11:11:18.858000+00:00,2011-12-28 10:51:41.950000+00:00,196006,30000,COMPLETE,2011-12-28 11:32:54.576000+00:00,2011-12-28 10:51:41.950000+00:00,30000,0 days 00:21:35.718000,1295
407627,11169,START,W_Completeren aanvraag,2011-12-28 11:37:18.724000+00:00,2011-12-27 10:46:20.172000+00:00,195764,5000,COMPLETE,2011-12-28 11:49:11.418000+00:00,2011-12-27 10:46:20.172000+00:00,5000,0 days 00:11:52.694000,712
411675,11169,START,W_Completeren aanvraag,2011-12-28 11:50:01.568000+00:00,2011-12-28 11:00:17.923000+00:00,196012,75000,COMPLETE,2011-12-28 12:09:13.413000+00:00,2011-12-28 11:00:17.923000+00:00,75000,0 days 00:19:11.845000,1151
411751,11169,START,W_Completeren aanvraag,2011-12-28 12:09:41.774000+00:00,2011-12-28 11:08:23.408000+00:00,196015,15000,COMPLETE,2011-12-28 12:22:46.917000+00:00,2011-12-28 11:08:23.408000+00:00,15000,0 days 00:13:05.143000,785
416869,11169,START,W_Completeren aanvraag,2011-12-29 11:06:13.689000+00:00,2011-12-29 11:04:30.268000+00:00,196332,40000,COMPLETE,2011-12-29 11:13:54.356000+00:00,2011-12-29 11:04:30.268000+00:00,40000,0 days 00:07:40.667000,460
417019,11169,START,W_Completeren aanvraag,2011-12-29 11:27:40.485000+00:00,2011-12-29 11:26:20.497000+00:00,196341,10000,COMPLETE,2011-12-29 11:32:22.228000+00:00,2011-12-29 11:26:20.497000+00:00,10000,0 days 00:04:41.743000,281
417647,11169,START,W_Completeren aanvraag,2011-12-29 12:20:52.120000+00:00,2011-12-29 12:17:41.891000+00:00,196374,5000,COMPLETE,2011-12-29 12:28:47.320000+00:00,2011-12-29 12:17:41.891000+00:00,5000,0 days 00:07:55.200000,475
417891,11169,START,W_Completeren aanvraag,2011-12-29 12:49:24.651000+00:00,2011-12-29 12:48:21.419000+00:00,196380,5000,COMPLETE,2011-12-29 12:54:27.733000+00:00,2011-12-29 12:48:21.419000+00:00,5000,0 days 00:05:03.082000,303
415485,11169,START,W_Completeren aanvraag,2011-12-29 13:16:30.295000+00:00,2011-12-28 20:55:25.776000+00:00,196228,40000,COMPLETE,2011-12-29 13:23:23.571000+00:00,2011-12-28 20:55:25.776000+00:00,40000,0 days 00:06:53.276000,413
415657,11169,START,W_Completeren aanvraag,2011-12-29 13:24:55.621000+00:00,2011-12-28 22:23:40.800000+00:00,196258,25000,COMPLETE,2011-12-29 13:32:54.649000+00:00,2011-12-28 22:23:40.800000+00:00,25000,0 days 00:07:59.028000,479
407649,11169,START,W_Completeren aanvraag,2011-12-29 13:33:12.275000+00:00,2011-12-27 10:46:20.172000+00:00,195764,5000,COMPLETE,2011-12-29 17:06:32.875000+00:00,2011-12-27 10:46:20.172000+00:00,5000,0 days 03:33:20.600000,12800
421138,11169,START,W_Completeren aanvraag,2011-12-29 17:06:47.239000+00:00,2011-12-29 17:05:43.999000+00:00,196488,9350,COMPLETE,2011-12-29 17:15:34.060000+00:00,2011-12-29 17:05:43.999000+00:00,9350,0 days 00:08:46.821000,526
428184,11169,START,W_Completeren aanvraag,2012-01-03 09:11:52.598000+00:00,2011-12-31 00:45:18.542000+00:00,196846,10000,COMPLETE,2012-01-03 09:19:31.331000+00:00,2011-12-31 00:45:18.542000+00:00,10000,0 days 00:07:38.733000,458
432397,11169,START,W_Completeren aanvraag,2012-01-03 09:19:38.878000+00:00,2012-01-01 13:58:17.465000+00:00,196960,25000,COMPLETE,2012-01-03 09:21:38.150000+00:00,2012-01-01 13:58:17.465000+00:00,25000,0 days 00:01:59.272000,119
432435,11169,START,W_Completeren aanvraag,2012-01-03 09:21:58.862000+00:00,2012-01-01 14:23:06.194000+00:00,196963,5000,COMPLETE,2012-01-03 09:35:20.575000+00:00,2012-01-01 14:23:06.194000+00:00,5000,0 days 00:13:21.713000,801
418032,11169,START,W_Completeren aanvraag,2012-01-03 09:59:27.446000+00:00,2011-12-29 13:48:40.645000+00:00,196395,10000,COMPLETE,2012-01-03 10:00:55.791000+00:00,2011-12-29 13:48:40.645000+00:00,10000,0 days 00:01:28.345000,88
440171,11169,START,W_Completeren aanvraag,2012-01-03 10:01:01.886000+00:00,2012-01-02 19:14:44.013000+00:00,197312,3000,COMPLETE,2012-01-03 10:05:25.934000+00:00,2012-01-02 19:14:44.013000+00:00,3000,0 days 00:04:24.048000,264
439974,11169,START,W_Completeren aanvraag,2012-01-03 10:05:43.917000+00:00,2012-01-02 19:10:22.299000+00:00,197300,4500,COMPLETE,2012-01-03 10:16:21.862000+00:00,2012-01-02 19:10:22.299000+00:00,4500,0 days 00:10:37.945000,637
440212,11169,START,W_Completeren aanvraag,2012-01-03 10:19:04.452000+00:00,2012-01-02 19:28:14.782000+00:00,197321,50000,COMPLETE,2012-01-03 10:21:18.630000+00:00,2012-01-02 19:28:14.782000+00:00,50000,0 days 00:02:14.178000,134
440382,11169,START,W_Completeren aanvraag,2012-01-03 10:23:56.020000+00:00,2012-01-02 19:35:06.015000+00:00,197327,50000,COMPLETE,2012-01-03 12:12:46.699000+00:00,2012-01-02 19:35:06.015000+00:00,50000,0 days 01:48:50.679000,6530
439819,11169,START,W_Completeren aanvraag,2012-01-03 10:51:31.490000+00:00,2012-01-02 19:01:17.286000+00:00,197297,25000,COMPLETE,2012-01-03 10:56:12.496000+00:00,2012-01-02 19:01:17.286000+00:00,25000,0 days 00:04:41.006000,281
440475,11169,START,W_Completeren aanvraag,2012-01-03 10:56:19.574000+00:00,2012-01-02 20:08:01.269000+00:00,197330,8000,COMPLETE,2012-01-03 11:08:39.976000+00:00,2012-01-02 20:08:01.269000+00:00,8000,0 days 00:12:20.402000,740
440526,11169,START,W_Completeren aanvraag,2012-01-03 11:09:02.611000+00:00,2012-01-02 20:25:42.171000+00:00,197339,15000,COMPLETE,2012-01-03 11:17:06.627000+00:00,2012-01-02 20:25:42.171000+00:00,15000,0 days 00:08:04.016000,484
440712,11169,START,W_Completeren aanvraag,2012-01-03 11:17:13.851000+00:00,2012-01-02 20:40:59.193000+00:00,197348,6500,COMPLETE,2012-01-03 12:12:46.716000+00:00,2012-01-02 20:40:59.193000+00:00,6500,0 days 00:55:32.865000,3332
440733,11169,START,W_Completeren aanvraag,2012-01-03 11:23:48.170000+00:00,2012-01-02 20:45:29.921000+00:00,197351,6500,COMPLETE,2012-01-03 11:34:27.417000+00:00,2012-01-02 20:45:29.921000+00:00,6500,0 days 00:10:39.247000,639
440884,11169,START,W_Completeren aanvraag,2012-01-03 11:43:42.941000+00:00,2012-01-02 21:00:40.790000+00:00,197363,10000,COMPLETE,2012-01-03 11:47:45.644000+00:00,2012-01-02 21:00:40.790000+00:00,10000,0 days 00:04:02.703000,242
441209,11169,START,W_Completeren aanvraag,2012-01-03 11:48:53.239000+00:00,2012-01-02 22:33:05.378000+00:00,197384,15000,COMPLETE,2012-01-03 12:10:16.877000+00:00,2012-01-02 22:33:05.378000+00:00,15000,0 days 00:21:23.638000,1283
440392,11169,START,W_Completeren aanvraag,2012-01-03 12:18:57.075000+00:00,2012-01-02 19:35:06.015000+00:00,197327,50000,COMPLETE,2012-01-03 12:22:15.942000+00:00,2012-01-02 19:35:06.015000+00:00,50000,0 days 00:03:18.867000,198
445839,11169,START,W_Completeren aanvraag,2012-01-03 16:01:45.981000+00:00,2012-01-03 16:00:41.905000+00:00,197602,20000,COMPLETE,2012-01-03 16:10:05.319000+00:00,2012-01-03 16:00:41.905000+00:00,20000,0 days 00:08:19.338000,499
457768,11169,START,W_Completeren aanvraag,2012-01-05 10:19:43.211000+00:00,2012-01-05 10:18:31.254000+00:00,198214,7500,COMPLETE,2012-01-05 10:24:49.533000+00:00,2012-01-05 10:18:31.254000+00:00,7500,0 days 00:05:06.322000,306
458158,11169,START,W_Completeren aanvraag,2012-01-05 11:17:24.426000+00:00,2012-01-05 11:16:03.949000+00:00,198232,6500,COMPLETE,2012-01-05 11:25:39.221000+00:00,2012-01-05 11:16:03.949000+00:00,6500,0 days 00:08:14.795000,494
459514,11169,START,W_Completeren aanvraag,2012-01-05 12:05:30.925000+00:00,2012-01-05 12:03:41.443000+00:00,198250,30000,COMPLETE,2012-01-05 12:23:13.090000+00:00,2012-01-05 12:03:41.443000+00:00,30000,0 days 00:17:42.165000,1062
459524,11169,START,W_Completeren aanvraag,2012-01-05 12:33:21.958000+00:00,2012-01-05 12:03:41.443000+00:00,198250,30000,COMPLETE,2012-01-05 12:39:08.897000+00:00,2012-01-05 12:03:41.443000+00:00,30000,0 days 00:05:46.939000,346
463406,11169,START,W_Completeren aanvraag,2012-01-06 15:56:33.176000+00:00,2012-01-05 17:44:32.057000+00:00,198373,8000,COMPLETE,2012-01-06 16:01:16.594000+00:00,2012-01-05 17:44:32.057000+00:00,8000,0 days 00:04:43.418000,283
464438,11169,START,W_Completeren aanvraag,2012-01-06 16:02:40.093000+00:00,2012-01-05 19:47:57.692000+00:00,198418,15000,COMPLETE,2012-01-06 16:10:31.841000+00:00,2012-01-05 19:47:57.692000+00:00,15000,0 days 00:07:51.748000,471
468210,11169,START,W_Completeren aanvraag,2012-01-06 16:21:19.335000+00:00,2012-01-06 14:36:49.064000+00:00,198627,9500,COMPLETE,2012-01-06 16:34:21.042000+00:00,2012-01-06 14:36:49.064000+00:00,9500,0 days 00:13:01.707000,781
470213,11169,START,W_Completeren aanvraag,2012-01-06 16:42:00.701000+00:00,2012-01-06 16:33:29.251000+00:00,198675,35000,COMPLETE,2012-01-06 16:50:35.372000+00:00,2012-01-06 16:33:29.251000+00:00,35000,0 days 00:08:34.671000,514
488475,11169,START,W_Completeren aanvraag,2012-01-12 09:41:46.522000+00:00,2012-01-11 11:17:35.283000+00:00,199815,6500,COMPLETE,2012-01-12 10:21:08.320000+00:00,2012-01-11 11:17:35.283000+00:00,6500,0 days 00:39:21.798000,2361
487791,11169,START,W_Completeren aanvraag,2012-01-12 10:23:32.279000+00:00,2012-01-11 07:26:17.559000+00:00,199779,6000,COMPLETE,2012-01-12 10:31:23.046000+00:00,2012-01-11 07:26:17.559000+00:00,6000,0 days 00:07:50.767000,470
484316,11169,START,W_Completeren aanvraag,2012-01-12 10:31:53.237000+00:00,2012-01-10 14:51:06.066000+00:00,199591,3000,COMPLETE,2012-01-12 10:33:48.357000+00:00,2012-01-10 14:51:06.066000+00:00,3000,0 days 00:01:55.120000,115
487881,11169,START,W_Completeren aanvraag,2012-01-12 10:34:46.544000+00:00,2012-01-11 10:07:08.114000+00:00,199791,15000,COMPLETE,2012-01-12 10:36:20.633000+00:00,2012-01-11 10:07:08.114000+00:00,15000,0 days 00:01:34.089000,94
489864,11169,START,W_Completeren aanvraag,2012-01-12 10:36:30.247000+00:00,2012-01-11 15:46:13.165000+00:00,199899,90000,COMPLETE,2012-01-12 10:36:49.403000+00:00,2012-01-11 15:46:13.165000+00:00,90000,0 days 00:00:19.156000,19
484385,11169,START,W_Completeren aanvraag,2012-01-12 10:37:04.764000+00:00,2012-01-10 15:28:15.316000+00:00,199600,10000,COMPLETE,2012-01-12 10:37:45.370000+00:00,2012-01-10 15:28:15.316000+00:00,10000,0 days 00:00:40.606000,40
485031,11169,START,W_Completeren aanvraag,2012-01-12 10:37:51.595000+00:00,2012-01-10 16:35:11.742000+00:00,199633,36000,COMPLETE,2012-01-12 10:39:20.492000+00:00,2012-01-10 16:35:11.742000+00:00,36000,0 days 00:01:28.897000,88
478581,11169,START,W_Completeren aanvraag,2012-01-12 10:39:32.176000+00:00,2012-01-09 11:41:15.925000+00:00,199210,10000,COMPLETE,2012-01-12 10:41:16.570000+00:00,2012-01-09 11:41:15.925000+00:00,10000,0 days 00:01:44.394000,104
431216,11169,START,W_Completeren aanvraag,2012-01-12 10:41:31.130000+00:00,2011-12-31 15:27:14.358000+00:00,196915,9000,COMPLETE,2012-01-12 10:53:17.896000+00:00,2011-12-31 15:27:14.358000+00:00,9000,0 days 00:11:46.766000,706
479711,11169,START,W_Completeren aanvraag,2012-01-12 10:53:28.327000+00:00,2012-01-09 16:11:57.365000+00:00,199297,27000,COMPLETE,2012-01-12 10:56:10.127000+00:00,2012-01-09 16:11:57.365000+00:00,27000,0 days 00:02:41.800000,161
479064,11169,START,W_Completeren aanvraag,2012-01-12 10:56:18.787000+00:00,2012-01-09 14:09:33.164000+00:00,199258,35000,COMPLETE,2012-01-12 11:17:14.224000+00:00,2012-01-09 14:09:33.164000+00:00,35000,0 days 00:20:55.437000,1255
456929,11169,START,W_Completeren aanvraag,2012-01-12 11:17:20.886000+00:00,2012-01-05 01:12:01.359000+00:00,198182,10000,COMPLETE,2012-01-12 11:17:38.557000+00:00,2012-01-05 01:12:01.359000+00:00,10000,0 days 00:00:17.671000,17
489020,11169,START,W_Completeren aanvraag,2012-01-12 11:17:44.359000+00:00,2012-01-11 13:56:14.646000+00:00,199857,16000,COMPLETE,2012-01-12 11:19:51.713000+00:00,2012-01-11 13:56:14.646000+00:00,16000,0 days 00:02:07.354000,127
485226,11169,START,W_Completeren aanvraag,2012-01-12 11:20:08.640000+00:00,2012-01-10 17:51:05.163000+00:00,199651,18000,COMPLETE,2012-01-12 11:27:22.307000+00:00,2012-01-10 17:51:05.163000+00:00,18000,0 days 00:07:13.667000,433
477055,11169,START,W_Completeren aanvraag,2012-01-12 11:27:37.548000+00:00,2012-01-08 22:25:25.004000+00:00,199110,3600,COMPLETE,2012-01-12 11:32:48.869000+00:00,2012-01-08 22:25:25.004000+00:00,3600,0 days 00:05:11.321000,311
494927,11169,START,W_Completeren aanvraag,2012-01-12 11:48:10.747000+00:00,2012-01-12 11:47:00.332000+00:00,200176,6400,COMPLETE,2012-01-12 11:59:57.897000+00:00,2012-01-12 11:47:00.332000+00:00,6400,0 days 00:11:47.150000,707
481665,11169,START,W_Completeren aanvraag,2012-01-12 12:07:58.468000+00:00,2012-01-09 20:44:12.702000+00:00,199411,30000,COMPLETE,2012-01-12 12:08:25.264000+00:00,2012-01-09 20:44:12.702000+00:00,30000,0 days 00:00:26.796000,26
483713,11169,START,W_Completeren aanvraag,2012-01-12 12:08:31.114000+00:00,2012-01-10 13:02:47.034000+00:00,199570,15000,COMPLETE,2012-01-12 12:19:40.063000+00:00,2012-01-10 13:02:47.034000+00:00,15000,0 days 00:11:08.949000,668
486830,11169,START,W_Completeren aanvraag,2012-01-12 12:25:29.515000+00:00,2012-01-10 22:08:46.192000+00:00,199744,5000,COMPLETE,2012-01-12 12:32:39.615000+00:00,2012-01-10 22:08:46.192000+00:00,5000,0 days 00:07:10.100000,430
483541,11169,START,W_Completeren aanvraag,2012-01-12 12:32:56.845000+00:00,2012-01-10 11:34:15.607000+00:00,199552,3000,COMPLETE,2012-01-12 12:36:38.266000+00:00,2012-01-10 11:34:15.607000+00:00,3000,0 days 00:03:41.421000,221
485849,11169,START,W_Completeren aanvraag,2012-01-12 12:37:03.842000+00:00,2012-01-10 19:21:03.899000+00:00,199681,5500,COMPLETE,2012-01-12 13:21:24.918000+00:00,2012-01-10 19:21:03.899000+00:00,5500,0 days 00:44:21.076000,2661
488136,11169,START,W_Completeren aanvraag,2012-01-12 13:22:29.695000+00:00,2012-01-11 10:40:12.554000+00:00,199800,17000,COMPLETE,2012-01-12 15:03:26.511000+00:00,2012-01-11 10:40:12.554000+00:00,17000,0 days 01:40:56.816000,6056
465426,11169,START,W_Completeren aanvraag,2012-01-12 13:30:35.852000+00:00,2012-01-05 23:31:57.946000+00:00,198481,20000,COMPLETE,2012-01-12 13:31:19.767000+00:00,2012-01-05 23:31:57.946000+00:00,20000,0 days 00:00:43.915000,43
461961,11169,START,W_Completeren aanvraag,2012-01-12 13:31:29.992000+00:00,2012-01-05 13:56:42.106000+00:00,198307,2000,COMPLETE,2012-01-12 13:32:15.080000+00:00,2012-01-05 13:56:42.106000+00:00,2000,0 days 00:00:45.088000,45
452058,11169,START,W_Completeren aanvraag,2012-01-12 13:32:23.179000+00:00,2012-01-04 14:32:05.245000+00:00,197924,5000,COMPLETE,2012-01-12 13:33:17.973000+00:00,2012-01-04 14:32:05.245000+00:00,5000,0 days 00:00:54.794000,54
464612,11169,START,W_Completeren aanvraag,2012-01-12 13:34:39.865000+00:00,2012-01-05 19:56:32.407000+00:00,198427,5700,COMPLETE,2012-01-12 13:37:43.222000+00:00,2012-01-05 19:56:32.407000+00:00,5700,0 days 00:03:03.357000,183
456857,11169,START,W_Completeren aanvraag,2012-01-12 13:37:50.956000+00:00,2012-01-05 00:29:12.019000+00:00,198176,7000,COMPLETE,2012-01-12 13:41:16.429000+00:00,2012-01-05 00:29:12.019000+00:00,7000,0 days 00:03:25.473000,205
456027,11169,START,W_Completeren aanvraag,2012-01-12 13:41:24.471000+00:00,2012-01-04 23:45:31.694000+00:00,198158,40000,COMPLETE,2012-01-12 13:41:33.325000+00:00,2012-01-04 23:45:31.694000+00:00,40000,0 days 00:00:08.854000,8
462958,11169,START,W_Completeren aanvraag,2012-01-12 13:41:40.379000+00:00,2012-01-05 15:45:31.062000+00:00,198343,14000,COMPLETE,2012-01-12 13:41:52.498000+00:00,2012-01-05 15:45:31.062000+00:00,14000,0 days 00:00:12.119000,12
470018,11169,START,W_Completeren aanvraag,2012-01-12 13:42:14.698000+00:00,2012-01-06 16:03:41.146000+00:00,198669,8500,COMPLETE,2012-01-12 13:42:31.724000+00:00,2012-01-06 16:03:41.146000+00:00,8500,0 days 00:00:17.026000,17
465934,11169,START,W_Completeren aanvraag,2012-01-12 13:42:39.088000+00:00,2012-01-06 09:36:22.662000+00:00,198522,10000,COMPLETE,2012-01-12 13:42:51.354000+00:00,2012-01-06 09:36:22.662000+00:00,10000,0 days 00:00:12.266000,12
437609,11169,START,W_Completeren aanvraag,2012-01-12 13:42:58.688000+00:00,2012-01-02 15:16:39.962000+00:00,197207,18000,COMPLETE,2012-01-12 13:43:25.283000+00:00,2012-01-02 15:16:39.962000+00:00,18000,0 days 00:00:26.595000,26
455807,11169,START,W_Completeren aanvraag,2012-01-12 13:43:34.081000+00:00,2012-01-04 22:36:39.478000+00:00,198143,5000,COMPLETE,2012-01-12 13:43:46.133000+00:00,2012-01-04 22:36:39.478000+00:00,5000,0 days 00:00:12.052000,12
452998,11169,START,W_Completeren aanvraag,2012-01-12 13:43:53.877000+00:00,2012-01-04 16:06:44.080000+00:00,197963,25000,COMPLETE,2012-01-12 13:44:07.503000+00:00,2012-01-04 16:06:44.080000+00:00,25000,0 days 00:00:13.626000,13
471591,11169,START,W_Completeren aanvraag,2012-01-12 13:44:13.648000+00:00,2012-01-07 11:29:14.311000+00:00,198780,10000,COMPLETE,2012-01-12 13:44:24.466000+00:00,2012-01-07 11:29:14.311000+00:00,10000,0 days 00:00:10.818000,10
463520,11169,START,W_Completeren aanvraag,2012-01-12 13:44:36.669000+00:00,2012-01-05 17:44:32.057000+00:00,198373,8000,COMPLETE,2012-01-12 13:44:46.946000+00:00,2012-01-05 17:44:32.057000+00:00,8000,0 days 00:00:10.277000,10
453906,11169,START,W_Completeren aanvraag,2012-01-12 13:44:54.727000+00:00,2012-01-04 18:49:10.044000+00:00,198026,15000,COMPLETE,2012-01-12 13:45:06.631000+00:00,2012-01-04 18:49:10.044000+00:00,15000,0 days 00:00:11.904000,11
476679,11169,START,W_Completeren aanvraag,2012-01-12 13:45:19.316000+00:00,2012-01-08 22:11:37.235000+00:00,199104,5000,COMPLETE,2012-01-12 13:46:58.185000+00:00,2012-01-08 22:11:37.235000+00:00,5000,0 days 00:01:38.869000,98
449381,11169,START,W_Completeren aanvraag,2012-01-12 13:47:07.826000+00:00,2012-01-03 21:40:52.307000+00:00,197746,4000,COMPLETE,2012-01-12 13:48:40.694000+00:00,2012-01-03 21:40:52.307000+00:00,4000,0 days 00:01:32.868000,92
454188,11169,START,W_Completeren aanvraag,2012-01-12 13:48:50.954000+00:00,2012-01-04 19:22:50.306000+00:00,198044,6000,COMPLETE,2012-01-12 13:49:05.753000+00:00,2012-01-04 19:22:50.306000+00:00,6000,0 days 00:00:14.799000,14
438218,11169,START,W_Completeren aanvraag,2012-01-12 13:49:24.952000+00:00,2012-01-02 15:32:10.330000+00:00,197222,350,COMPLETE,2012-01-12 13:49:34.572000+00:00,2012-01-02 15:32:10.330000+00:00,350,0 days 00:00:09.620000,9
488489,11169,START,W_Completeren aanvraag,2012-01-12 13:49:46.806000+00:00,2012-01-11 11:17:35.283000+00:00,199815,6500,COMPLETE,2012-01-12 15:03:26.515000+00:00,2012-01-11 11:17:35.283000+00:00,6500,0 days 01:13:39.709000,4419
492865,11169,START,W_Completeren aanvraag,2012-01-12 13:51:04.487000+00:00,2012-01-11 22:30:35.116000+00:00,200085,11975,COMPLETE,2012-01-12 14:09:44.579000+00:00,2012-01-11 22:30:35.116000+00:00,11975,0 days 00:18:40.092000,1120
440628,11169,START,W_Completeren aanvraag,2012-01-12 14:21:52.729000+00:00,2012-01-02 20:25:42.171000+00:00,197339,15000,COMPLETE,2012-01-12 14:26:25.427000+00:00,2012-01-02 20:25:42.171000+00:00,15000,0 days 00:04:32.698000,272
490978,11169,START,W_Completeren aanvraag,2012-01-12 14:27:53.405000+00:00,2012-01-11 20:18:19.429000+00:00,200010,16000,COMPLETE,2012-01-12 14:41:55.347000+00:00,2012-01-11 20:18:19.429000+00:00,16000,0 days 00:14:01.942000,841
491207,11169,START,W_Completeren aanvraag,2012-01-12 14:42:23.602000+00:00,2012-01-11 20:39:58.299000+00:00,200025,10000,COMPLETE,2012-01-12 14:44:13.301000+00:00,2012-01-11 20:39:58.299000+00:00,10000,0 days 00:01:49.699000,109
489034,11169,START,W_Completeren aanvraag,2012-01-12 14:44:22.229000+00:00,2012-01-11 13:56:14.646000+00:00,199857,16000,COMPLETE,2012-01-12 14:46:02.798000+00:00,2012-01-11 13:56:14.646000+00:00,16000,0 days 00:01:40.569000,100
477073,11169,START,W_Completeren aanvraag,2012-01-12 14:46:10.073000+00:00,2012-01-08 22:25:25.004000+00:00,199110,3600,COMPLETE,2012-01-12 14:47:37.857000+00:00,2012-01-08 22:25:25.004000+00:00,3600,0 days 00:01:27.784000,87
491017,11169,START,W_Completeren aanvraag,2012-01-12 14:47:45.283000+00:00,2012-01-11 20:28:42.975000+00:00,200019,10000,COMPLETE,2012-01-12 14:52:20.324000+00:00,2012-01-11 20:28:42.975000+00:00,10000,0 days 00:04:35.041000,275
491287,11169,START,W_Completeren aanvraag,2012-01-12 14:52:29.274000+00:00,2012-01-11 20:41:52.686000+00:00,200028,5800,COMPLETE,2012-01-12 14:53:27.953000+00:00,2012-01-11 20:41:52.686000+00:00,5800,0 days 00:00:58.679000,58
