,concept:name,lifecycle:transition_start,time:timestamp_start,org:resource,case:concept:name,lifecycle:transition_complete,time:timestamp_complete,duration,duration_seconds,duration_sampled,seconds_in_day,1,Clark,Jane,Joe,Karsten,DIAGNOSIS,REPAIR
3604,REPAIR,START,2023-02-13 17:12:07.197163+00:00,Karsten,1201,COMPLETE,2023-02-13 23:45:57.705479+00:00,0 days 06:33:50.508316,23630,25264,61927,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3605,QUALITY_CONTROL,START,2023-02-13 23:45:57.705479+00:00,Jane,1201,COMPLETE,2023-02-14 04:23:35.256771+00:00,0 days 04:37:37.551292,16657,16579,85557,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3606,DIAGNOSIS,START,2023-02-13 18:04:00.223865+00:00,Clark,1202,COMPLETE,2023-02-13 19:54:58.691960+00:00,0 days 01:50:58.468095,6658,4401,65040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3607,REPAIR,START,2023-02-13 19:54:58.691960+00:00,1,1202,COMPLETE,2023-02-14 12:30:28.345154+00:00,0 days 16:35:29.653194,59729,19644,71698,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3608,QUALITY_CONTROL,START,2023-02-14 12:30:28.345154+00:00,Clark,1202,COMPLETE,2023-02-14 14:45:01.564839+00:00,0 days 02:14:33.219685,8073,7585,45028,1.0,1.0,0.0,0.0,0.0,1.0,1.0
3609,DIAGNOSIS,START,2023-02-14 01:28:52.400773+00:00,Karsten,1203,COMPLETE,2023-02-14 02:44:57.774657+00:00,0 days 01:16:05.373884,4565,3753,5332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610,REPAIR,START,2023-02-14 02:44:57.774657+00:00,Karsten,1203,COMPLETE,2023-02-14 13:29:01.293700+00:00,0 days 10:44:03.519043,38643,28443,9897,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3611,QUALITY_CONTROL,START,2023-02-14 13:29:01.293700+00:00,Karsten,1203,COMPLETE,2023-02-14 16:48:41.721170+00:00,0 days 03:19:40.427470,11980,11117,48541,0.0,0.0,0.0,0.0,2.0,1.0,1.0
3612,DIAGNOSIS,START,2023-02-14 07:33:22.631417+00:00,Joe,1204,COMPLETE,2023-02-14 08:38:20.197934+00:00,0 days 01:04:57.566517,3897,3462,27202,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3613,REPAIR,START,2023-02-14 08:38:20.197934+00:00,Jane,1204,COMPLETE,2023-02-14 22:07:57.662430+00:00,0 days 13:29:37.464496,48577,24032,31100,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3614,QUALITY_CONTROL,START,2023-02-14 22:07:57.662430+00:00,Joe,1204,COMPLETE,2023-02-15 04:14:47.562912+00:00,0 days 06:06:49.900482,22009,13663,79677,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3615,DIAGNOSIS,START,2023-02-17 02:21:14.669844+00:00,Jane,1205,COMPLETE,2023-02-17 03:04:35.868797+00:00,0 days 00:43:21.198953,2601,4476,8474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3616,REPAIR,START,2023-02-17 03:04:35.868797+00:00,Clark,1205,COMPLETE,2023-02-17 06:03:34.931366+00:00,0 days 02:58:59.062569,10739,13925,11075,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3617,QUALITY_CONTROL,START,2023-02-17 06:03:34.931366+00:00,Karsten,1205,COMPLETE,2023-02-17 09:15:01.594829+00:00,0 days 03:11:26.663463,11486,11032,21814,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3618,DIAGNOSIS,START,2023-02-20 04:18:08.096592+00:00,Jane,1206,COMPLETE,2023-02-20 04:58:23.958472+00:00,0 days 00:40:15.861880,2415,5217,15488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3619,REPAIR,START,2023-02-20 04:58:23.958472+00:00,1,1206,COMPLETE,2023-02-20 08:17:59.300947+00:00,0 days 03:19:35.342475,11975,12840,17903,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3620,QUALITY_CONTROL,START,2023-02-20 08:17:59.300947+00:00,1,1206,COMPLETE,2023-02-20 12:40:20.978468+00:00,0 days 04:22:21.677521,15741,9518,29879,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3621,DIAGNOSIS,START,2023-02-20 05:27:04.605159+00:00,Karsten,1207,COMPLETE,2023-02-20 06:28:33.728196+00:00,0 days 01:01:29.123037,3689,3853,19624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3622,REPAIR,START,2023-02-20 06:28:33.728196+00:00,Jane,1207,COMPLETE,2023-02-20 11:58:06.618540+00:00,0 days 05:29:32.890344,19772,36042,23313,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3623,QUALITY_CONTROL,START,2023-02-20 11:58:06.618540+00:00,Jane,1207,COMPLETE,2023-02-20 14:05:33.735300+00:00,0 days 02:07:27.116760,7647,15614,43086,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3624,DIAGNOSIS,START,2023-02-23 09:23:47.974954+00:00,Jane,1208,COMPLETE,2023-02-23 09:51:27.357844+00:00,0 days 00:27:39.382890,1659,1452,33827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3625,REPAIR,START,2023-02-23 09:51:27.357844+00:00,1,1208,COMPLETE,2023-02-23 12:50:29.770746+00:00,0 days 02:59:02.412902,10742,19330,35487,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3626,QUALITY_CONTROL,START,2023-02-23 12:50:29.770746+00:00,Jane,1208,COMPLETE,2023-02-23 15:27:03.265193+00:00,0 days 02:36:33.494447,9393,38649,46229,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3627,DIAGNOSIS,START,2023-02-23 11:16:52.600298+00:00,Karsten,1209,COMPLETE,2023-02-23 13:08:14.738387+00:00,0 days 01:51:22.138089,6682,3227,40612,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3628,REPAIR,START,2023-02-23 13:08:14.738387+00:00,Clark,1209,COMPLETE,2023-02-23 21:11:25.034415+00:00,0 days 08:03:10.296028,28990,26929,47294,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3629,QUALITY_CONTROL,START,2023-02-23 21:11:25.034415+00:00,1,1209,COMPLETE,2023-02-24 00:17:17.459411+00:00,0 days 03:05:52.424996,11152,11741,76285,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3630,DIAGNOSIS,START,2023-02-24 00:16:14.240120+00:00,Karsten,1210,COMPLETE,2023-02-24 01:01:58.365782+00:00,0 days 00:45:44.125662,2744,4935,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3631,REPAIR,START,2023-02-24 01:01:58.365782+00:00,Jane,1210,COMPLETE,2023-02-24 06:29:44.855698+00:00,0 days 05:27:46.489916,19666,30126,3718,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3632,QUALITY_CONTROL,START,2023-02-24 06:29:44.855698+00:00,Joe,1210,COMPLETE,2023-02-24 10:46:30.958764+00:00,0 days 04:16:46.103066,15406,23224,23384,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3633,DIAGNOSIS,START,2023-02-27 01:26:50.539298+00:00,1,1211,COMPLETE,2023-02-27 02:30:33.559241+00:00,0 days 01:03:43.019943,3823,4176,5210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3634,REPAIR,START,2023-02-27 02:30:33.559241+00:00,Joe,1211,COMPLETE,2023-02-27 06:51:55.516980+00:00,0 days 04:21:21.957739,15681,20065,9033,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3635,QUALITY_CONTROL,START,2023-02-27 06:51:55.516980+00:00,Clark,1211,COMPLETE,2023-02-27 09:15:27.685743+00:00,0 days 02:23:32.168763,8612,6696,24715,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3636,DIAGNOSIS,START,2023-02-27 04:36:10.028433+00:00,Jane,1212,COMPLETE,2023-02-27 05:15:52.182301+00:00,0 days 00:39:42.153868,2382,2437,16570,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3637,REPAIR,START,2023-02-27 05:15:52.182301+00:00,Jane,1212,COMPLETE,2023-02-27 08:20:31.521855+00:00,0 days 03:04:39.339554,11079,34631,18952,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3638,QUALITY_CONTROL,START,2023-02-27 08:20:31.521855+00:00,Jane,1212,COMPLETE,2023-02-27 10:47:50.553432+00:00,0 days 02:27:19.031577,8839,13687,30031,0.0,0.0,2.0,0.0,0.0,1.0,1.0
3639,DIAGNOSIS,START,2023-02-28 04:25:15.619921+00:00,Joe,1213,COMPLETE,2023-02-28 05:28:19.571050+00:00,0 days 01:03:03.951129,3783,4199,15915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3640,REPAIR,START,2023-02-28 05:28:19.571050+00:00,1,1213,COMPLETE,2023-02-28 14:44:14.372570+00:00,0 days 09:15:54.801520,33354,37681,19699,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3641,QUALITY_CONTROL,START,2023-02-28 14:44:14.372570+00:00,Karsten,1213,COMPLETE,2023-02-28 17:41:55.460731+00:00,0 days 02:57:41.088161,10661,14063,53054,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3642,DIAGNOSIS,START,2023-02-28 10:09:55.784820+00:00,Jane,1214,COMPLETE,2023-02-28 10:44:37.809359+00:00,0 days 00:34:42.024539,2082,3263,36595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3643,REPAIR,START,2023-02-28 10:44:37.809359+00:00,Clark,1214,COMPLETE,2023-02-28 14:32:00.518829+00:00,0 days 03:47:22.709470,13642,35176,38677,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3644,QUALITY_CONTROL,START,2023-02-28 14:32:00.518829+00:00,Jane,1214,COMPLETE,2023-02-28 19:26:51.018669+00:00,0 days 04:54:50.499840,17690,22142,52320,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3645,DIAGNOSIS,START,2023-03-01 06:11:31.459128+00:00,1,1215,COMPLETE,2023-03-01 07:16:53.067280+00:00,0 days 01:05:21.608152,3921,4909,22291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3646,REPAIR,START,2023-03-01 07:16:53.067280+00:00,Jane,1215,COMPLETE,2023-03-01 09:17:31.588662+00:00,0 days 02:00:38.521382,7238,18422,26213,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3647,QUALITY_CONTROL,START,2023-03-01 09:17:31.588662+00:00,1,1215,COMPLETE,2023-03-01 12:25:38.490342+00:00,0 days 03:08:06.901680,11286,12304,33451,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3648,DIAGNOSIS,START,2023-03-01 15:35:11.316355+00:00,Karsten,1216,COMPLETE,2023-03-01 16:17:11.839200+00:00,0 days 00:42:00.522845,2520,3906,56111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3649,REPAIR,START,2023-03-01 16:17:11.839200+00:00,Jane,1216,COMPLETE,2023-03-01 23:55:08.034464+00:00,0 days 07:37:56.195264,27476,17914,58631,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3650,QUALITY_CONTROL,START,2023-03-01 23:55:08.034464+00:00,Jane,1216,COMPLETE,2023-03-02 04:47:27.753463+00:00,0 days 04:52:19.718999,17539,41126,86108,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3651,DIAGNOSIS,START,2023-03-01 22:03:20.497468+00:00,Joe,1217,COMPLETE,2023-03-01 23:05:02.432359+00:00,0 days 01:01:41.934891,3701,5000,79400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3652,REPAIR,START,2023-03-01 23:05:02.432359+00:00,Karsten,1217,COMPLETE,2023-03-02 03:25:38.015532+00:00,0 days 04:20:35.583173,15635,46198,83102,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3653,QUALITY_CONTROL,START,2023-03-02 03:25:38.015532+00:00,Karsten,1217,COMPLETE,2023-03-02 06:15:34.915529+00:00,0 days 02:49:56.899997,10196,10568,12338,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3654,DIAGNOSIS,START,2023-03-01 22:39:47.111246+00:00,Clark,1218,COMPLETE,2023-03-02 00:28:57.176927+00:00,0 days 01:49:10.065681,6550,4965,81587,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3655,REPAIR,START,2023-03-02 00:28:57.176927+00:00,Clark,1218,COMPLETE,2023-03-02 05:29:40.050821+00:00,0 days 05:00:42.873894,18042,47030,1737,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3656,QUALITY_CONTROL,START,2023-03-02 05:29:40.050821+00:00,Joe,1218,COMPLETE,2023-03-02 08:54:53.529868+00:00,0 days 03:25:13.479047,12313,22994,19780,0.0,2.0,0.0,0.0,0.0,1.0,1.0
3657,DIAGNOSIS,START,2023-03-02 17:30:06.866710+00:00,1,1219,COMPLETE,2023-03-02 18:19:45.940187+00:00,0 days 00:49:39.073477,2979,3226,63006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3658,REPAIR,START,2023-03-02 18:19:45.940187+00:00,Joe,1219,COMPLETE,2023-03-03 03:02:13.589237+00:00,0 days 08:42:27.649050,31347,19262,65985,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3659,QUALITY_CONTROL,START,2023-03-03 03:02:13.589237+00:00,Jane,1219,COMPLETE,2023-03-03 10:46:42.949395+00:00,0 days 07:44:29.360158,27869,42927,10933,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3660,DIAGNOSIS,START,2023-03-06 19:07:48.417316+00:00,Jane,1220,COMPLETE,2023-03-06 20:52:41.044249+00:00,0 days 01:44:52.626933,6292,5932,68868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3661,REPAIR,START,2023-03-06 20:52:41.044249+00:00,1,1220,COMPLETE,2023-03-07 01:10:16.626736+00:00,0 days 04:17:35.582487,15455,18624,75161,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3662,QUALITY_CONTROL,START,2023-03-07 01:10:16.626736+00:00,Karsten,1220,COMPLETE,2023-03-07 04:35:08.023060+00:00,0 days 03:24:51.396324,12291,10989,4216,1.0,0.0,1.0,0.0,0.0,1.0,1.0
3663,DIAGNOSIS,START,2023-03-10 19:49:32.240159+00:00,Karsten,1221,COMPLETE,2023-03-10 20:40:22.786651+00:00,0 days 00:50:50.546492,3050,4754,71372,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3664,REPAIR,START,2023-03-10 20:40:22.786651+00:00,Clark,1221,COMPLETE,2023-03-11 06:16:06.781171+00:00,0 days 09:35:43.994520,34543,28004,74422,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3665,QUALITY_CONTROL,START,2023-03-11 06:16:06.781171+00:00,Joe,1221,COMPLETE,2023-03-11 09:04:51.597655+00:00,0 days 02:48:44.816484,10124,12529,22566,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3666,DIAGNOSIS,START,2023-03-10 22:43:56.878304+00:00,1,1222,COMPLETE,2023-03-10 23:39:24.068465+00:00,0 days 00:55:27.190161,3327,3201,81836,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3667,REPAIR,START,2023-03-10 23:39:24.068465+00:00,Karsten,1222,COMPLETE,2023-03-11 09:57:10.858414+00:00,0 days 10:17:46.789949,37066,9947,85164,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3668,QUALITY_CONTROL,START,2023-03-11 09:57:10.858414+00:00,1,1222,COMPLETE,2023-03-11 13:18:54.780925+00:00,0 days 03:21:43.922511,12103,13056,35830,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3669,DIAGNOSIS,START,2023-03-11 00:48:02.537090+00:00,Joe,1223,COMPLETE,2023-03-11 01:58:21.023336+00:00,0 days 01:10:18.486246,4218,3512,2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3670,REPAIR,START,2023-03-11 01:58:21.023336+00:00,1,1223,COMPLETE,2023-03-11 07:25:41.795024+00:00,0 days 05:27:20.771688,19640,30754,7101,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3671,QUALITY_CONTROL,START,2023-03-11 07:25:41.795024+00:00,Jane,1223,COMPLETE,2023-03-11 13:37:54.111116+00:00,0 days 06:12:12.316092,22332,33990,26741,1.0,0.0,0.0,1.0,0.0,1.0,1.0
3672,DIAGNOSIS,START,2023-03-12 22:36:05.007905+00:00,Jane,1224,COMPLETE,2023-03-12 23:38:42.670696+00:00,0 days 01:02:37.662791,3757,3375,81365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3673,REPAIR,START,2023-03-12 23:38:42.670696+00:00,Joe,1224,COMPLETE,2023-03-13 18:39:37.922611+00:00,0 days 19:00:55.251915,68455,19241,85122,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3674,QUALITY_CONTROL,START,2023-03-13 18:39:37.922611+00:00,1,1224,COMPLETE,2023-03-13 22:18:45.785436+00:00,0 days 03:39:07.862825,13147,12798,67177,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3675,DIAGNOSIS,START,2023-03-13 03:11:13.726319+00:00,Jane,1225,COMPLETE,2023-03-13 04:04:19.271963+00:00,0 days 00:53:05.545644,3185,2134,11473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3676,REPAIR,START,2023-03-13 04:04:19.271963+00:00,Karsten,1225,COMPLETE,2023-03-13 09:03:20.306549+00:00,0 days 04:59:01.034586,17941,17261,14659,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3677,QUALITY_CONTROL,START,2023-03-13 09:03:20.306549+00:00,Karsten,1225,COMPLETE,2023-03-13 12:01:57.700540+00:00,0 days 02:58:37.393991,10717,10899,32600,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3678,DIAGNOSIS,START,2023-03-15 12:01:45.807243+00:00,Jane,1226,COMPLETE,2023-03-15 12:46:24.739340+00:00,0 days 00:44:38.932097,2678,3649,43305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3679,REPAIR,START,2023-03-15 12:46:24.739340+00:00,Joe,1226,COMPLETE,2023-03-16 06:37:54.488944+00:00,0 days 17:51:29.749604,64289,19142,45984,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3680,QUALITY_CONTROL,START,2023-03-16 06:37:54.488944+00:00,1,1226,COMPLETE,2023-03-16 09:12:03.407771+00:00,0 days 02:34:08.918827,9248,8841,23874,0.0,0.0,1.0,1.0,0.0,1.0,1.0
3681,DIAGNOSIS,START,2023-03-15 17:00:21.995978+00:00,Karsten,1227,COMPLETE,2023-03-15 18:18:45.073862+00:00,0 days 01:18:23.077884,4703,2773,61221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3682,REPAIR,START,2023-03-15 18:18:45.073862+00:00,1,1227,COMPLETE,2023-03-15 20:18:01.222514+00:00,0 days 01:59:16.148652,7156,29577,65925,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3683,QUALITY_CONTROL,START,2023-03-15 20:18:01.222514+00:00,Clark,1227,COMPLETE,2023-03-16 00:30:37.901595+00:00,0 days 04:12:36.679081,15156,15767,73081,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3684,DIAGNOSIS,START,2023-03-16 04:00:17.462423+00:00,Karsten,1228,COMPLETE,2023-03-16 05:08:27.400020+00:00,0 days 01:08:09.937597,4089,4198,14417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3685,REPAIR,START,2023-03-16 05:08:27.400020+00:00,Karsten,1228,COMPLETE,2023-03-16 10:02:53.805577+00:00,0 days 04:54:26.405557,17666,43212,18507,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3686,QUALITY_CONTROL,START,2023-03-16 10:02:53.805577+00:00,Joe,1228,COMPLETE,2023-03-16 12:55:00.750393+00:00,0 days 02:52:06.944816,10326,26018,36173,0.0,0.0,0.0,0.0,2.0,1.0,1.0
3687,DIAGNOSIS,START,2023-03-16 10:17:14.910472+00:00,Karsten,1229,COMPLETE,2023-03-16 11:49:45.251936+00:00,0 days 01:32:30.341464,5550,4432,37034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3688,REPAIR,START,2023-03-16 11:49:45.251936+00:00,1,1229,COMPLETE,2023-03-17 05:07:16.828883+00:00,0 days 17:17:31.576947,62251,50031,42585,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3689,QUALITY_CONTROL,START,2023-03-17 05:07:16.828883+00:00,1,1229,COMPLETE,2023-03-17 08:50:30.818742+00:00,0 days 03:43:13.989859,13393,9743,18436,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3690,DIAGNOSIS,START,2023-03-17 00:28:30.381249+00:00,Jane,1230,COMPLETE,2023-03-17 01:10:37.897475+00:00,0 days 00:42:07.516226,2527,2394,1710,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,REPAIR,START,2023-03-17 01:10:37.897475+00:00,Karsten,1230,COMPLETE,2023-03-17 07:43:09.080433+00:00,0 days 06:32:31.182958,23551,9919,4237,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3692,QUALITY_CONTROL,START,2023-03-17 07:43:09.080433+00:00,Clark,1230,COMPLETE,2023-03-17 10:13:06.540330+00:00,0 days 02:29:57.459897,8997,12751,27789,0.0,0.0,1.0,0.0,1.0,1.0,1.0
3693,DIAGNOSIS,START,2023-03-18 02:50:59.781378+00:00,Clark,1231,COMPLETE,2023-03-18 03:48:00.617525+00:00,0 days 00:57:00.836147,3420,3533,10259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3694,REPAIR,START,2023-03-18 03:48:00.617525+00:00,Karsten,1231,COMPLETE,2023-03-18 09:55:40.185754+00:00,0 days 06:07:39.568229,22059,26391,13680,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3695,QUALITY_CONTROL,START,2023-03-18 09:55:40.185754+00:00,Karsten,1231,COMPLETE,2023-03-18 12:57:01.054853+00:00,0 days 03:01:20.869099,10880,9419,35740,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3696,DIAGNOSIS,START,2023-03-19 10:08:26.802260+00:00,Joe,1232,COMPLETE,2023-03-19 11:23:20.404059+00:00,0 days 01:14:53.601799,4493,4045,36506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3697,REPAIR,START,2023-03-19 11:23:20.404059+00:00,Karsten,1232,COMPLETE,2023-03-20 01:52:36.997496+00:00,0 days 14:29:16.593437,52156,16102,41000,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3698,QUALITY_CONTROL,START,2023-03-20 01:52:36.997496+00:00,Karsten,1232,COMPLETE,2023-03-20 05:14:36.547493+00:00,0 days 03:21:59.549997,12119,9512,6756,0.0,0.0,0.0,1.0,1.0,1.0,1.0
3699,DIAGNOSIS,START,2023-03-19 23:38:11.039446+00:00,Jane,1233,COMPLETE,2023-03-20 01:08:15.353569+00:00,0 days 01:30:04.314123,5404,2088,85091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3700,REPAIR,START,2023-03-20 01:08:15.353569+00:00,Jane,1233,COMPLETE,2023-03-20 03:37:16.692954+00:00,0 days 02:29:01.339385,8941,11784,4095,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3701,QUALITY_CONTROL,START,2023-03-20 03:37:16.692954+00:00,1,1233,COMPLETE,2023-03-20 06:26:00.318510+00:00,0 days 02:48:43.625556,10123,10990,13036,0.0,0.0,2.0,0.0,0.0,1.0,1.0
3702,DIAGNOSIS,START,2023-03-20 13:17:36.734473+00:00,Jane,1234,COMPLETE,2023-03-20 14:52:54.931911+00:00,0 days 01:35:18.197438,5718,4354,47856,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3703,REPAIR,START,2023-03-20 14:52:54.931911+00:00,Clark,1234,COMPLETE,2023-03-21 01:53:34.959946+00:00,0 days 11:00:40.028035,39640,26136,53574,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3704,QUALITY_CONTROL,START,2023-03-21 01:53:34.959946+00:00,Jane,1234,COMPLETE,2023-03-21 03:46:23.200886+00:00,0 days 01:52:48.240940,6768,13302,6814,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3705,DIAGNOSIS,START,2023-03-21 17:32:08.967070+00:00,Clark,1235,COMPLETE,2023-03-21 18:58:55.592188+00:00,0 days 01:26:46.625118,5206,5048,63128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3706,REPAIR,START,2023-03-21 18:58:55.592188+00:00,Karsten,1235,COMPLETE,2023-03-22 06:47:27.432798+00:00,0 days 11:48:31.840610,42511,49474,68335,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3707,QUALITY_CONTROL,START,2023-03-22 06:47:27.432798+00:00,Joe,1235,COMPLETE,2023-03-22 09:40:09.423896+00:00,0 days 02:52:41.991098,10361,21994,24447,0.0,1.0,0.0,0.0,1.0,1.0,1.0
3708,DIAGNOSIS,START,2023-03-21 19:40:03.453487+00:00,Clark,1236,COMPLETE,2023-03-21 20:58:03.145883+00:00,0 days 01:17:59.692396,4679,3456,70803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3709,REPAIR,START,2023-03-21 20:58:03.145883+00:00,Jane,1236,COMPLETE,2023-03-22 03:06:56.004291+00:00,0 days 06:08:52.858408,22132,34692,75483,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3710,QUALITY_CONTROL,START,2023-03-22 03:06:56.004291+00:00,1,1236,COMPLETE,2023-03-22 05:24:01.977482+00:00,0 days 02:17:05.973191,8225,13924,11216,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3711,DIAGNOSIS,START,2023-03-22 07:38:55.988286+00:00,1,1237,COMPLETE,2023-03-22 08:46:28.649903+00:00,0 days 01:07:32.661617,4052,4958,27535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3712,REPAIR,START,2023-03-22 08:46:28.649903+00:00,1,1237,COMPLETE,2023-03-22 23:53:52.504342+00:00,0 days 15:07:23.854439,54443,32456,31588,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3713,QUALITY_CONTROL,START,2023-03-22 23:53:52.504342+00:00,Joe,1237,COMPLETE,2023-03-23 02:39:18.618639+00:00,0 days 02:45:26.114297,9926,8691,86032,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3714,DIAGNOSIS,START,2023-03-22 20:06:11.776560+00:00,Joe,1238,COMPLETE,2023-03-22 20:56:58.735129+00:00,0 days 00:50:46.958569,3046,3367,72371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3715,REPAIR,START,2023-03-22 20:56:58.735129+00:00,Clark,1238,COMPLETE,2023-03-23 06:19:02.688829+00:00,0 days 09:22:03.953700,33723,13809,75418,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3716,QUALITY_CONTROL,START,2023-03-23 06:19:02.688829+00:00,1,1238,COMPLETE,2023-03-23 09:33:56.490427+00:00,0 days 03:14:53.801598,11693,10539,22742,0.0,1.0,0.0,1.0,0.0,1.0,1.0
3717,DIAGNOSIS,START,2023-03-24 11:19:58.519211+00:00,1,1239,COMPLETE,2023-03-24 12:07:35.402175+00:00,0 days 00:47:36.882964,2856,2857,40798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3718,REPAIR,START,2023-03-24 12:07:35.402175+00:00,Karsten,1239,COMPLETE,2023-03-25 04:23:22.280055+00:00,0 days 16:15:46.877880,58546,15756,43655,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3719,QUALITY_CONTROL,START,2023-03-25 04:23:22.280055+00:00,Jane,1239,COMPLETE,2023-03-25 06:53:26.096783+00:00,0 days 02:30:03.816728,9003,39439,15802,1.0,0.0,0.0,0.0,1.0,1.0,1.0
3720,DIAGNOSIS,START,2023-03-26 19:22:51.795391+00:00,Karsten,1240,COMPLETE,2023-03-26 20:24:06.417997+00:00,0 days 01:01:14.622606,3674,3614,69771,0.0,0.0,0.0,0.0,0.0,0.0,0.0
